datalake,engine,query name,conf,latency,benchmark,sf
hudi,trino,db2,106.4;13.3;36.4;20.0;274.3;234.8;298.4|,2942.05,tpch,1
hudi,trino,db2,19.3;17.5;16.4;18.8;32.7;30.1;187.0|0.0;1.1;0.0,3158.45,tpch,1
hudi,trino,db2,32.3;15.6;14.1;11.8;125.3;33.4;101.3|1.0;1.1;1.0,5815.44,tpch,1
hudi,trino,db2,21.0;17.2;16.9;17.0;34.3;31.6;197.0|1.1;1.1;1.0,5553.22,tpch,1
hudi,trino,db2,63.9;16.8;27.9;17.0;15.0;111.2;163.7|0.0;1.1;0.0,6008.35,tpch,1
hudi,trino,db2,102.9;14.9;18.8;36.5;272.9;236.8;272.0|0.0;0.0;0.0,5062.96,tpch,1
hudi,trino,db2,99.7;13.4;38.1;20.7;247.9;248.3;281.7|0.0;1.0;1.0,5312.12,tpch,1
hudi,trino,db2,102.1;14.7;19.9;36.3;249.7;219.0;287.6|1.0;1.0;0.0,8015.14,tpch,1
hudi,trino,db2,64.6;17.9;28.1;17.4;15.4;95.8;161.8|1.1;1.0;1.0,6654.99,tpch,1
hudi,trino,db2,58.1;16.3;28.5;16.2;15.7;110.5;150.7|0.0;0.0;0.0,7588.30,tpch,1
hudi,trino,db2,96.7;14.1;19.7;36.2;265.8;245.2;286.5|0.0;0.0;1.0,9022.77,tpch,1
hudi,trino,db2,21.5;18.7;15.7;16.9;34.0;33.0;191.8|1.0;0.0;0.0,9163.24,tpch,1
hudi,trino,db2,20.1;17.5;16.0;19.0;30.1;30.5;194.7|1.0;0.0;1.0,11404.84,tpch,1
hudi,trino,db2,30.5;15.3;13.9;10.9;133.8;30.7;112.7|,10885.56,tpch,1
hudi,trino,db2,108.5;14.3;19.6;38.7;236.6;218.8;279.3|,16656.71,tpch,1
hudi,trino,db2,64.1;15.9;27.9;18.3;16.2;96.5;148.1|,17048.01,tpch,1
hudi,trino,db2,19.5;17.8;15.0;16.7;31.3;33.5;213.3|,22551.71,tpch,1
hudi,trino,db20,63.4;15.9;16.9;28.6;15.6;100.0;166.6|,1979.11,tpch,1
hudi,trino,db20,21.3;18.7;18.7;15.3;31.0;32.0;188.3|0.9;0.9;0.9,4505.28,tpch,1
hudi,trino,db20,59.2;18.1;27.6;16.9;15.7;97.3;145.1|0.0;1.0;0.0,4208.82,tpch,1
hudi,trino,db20,101.7;14.3;35.7;19.1;242.5;219.3;283.3|0.0;1.1;1.0,5563.25,tpch,1
hudi,trino,db20,62.1;18.3;26.6;16.1;15.7;94.8;161.7|0.0;0.0;0.0,6004.54,tpch,1
hudi,trino,db20,105.9;14.6;35.1;20.1;245.9;243.4;263.3|,7211.99,tpch,1
hudi,trino,db20,20.3;17.3;15.0;18.7;33.5;33.5;205.7|0.0;1.0;0.0,6758.00,tpch,1
hudi,trino,db20,58.1;18.2;16.8;26.9;15.2;108.5;146.5|1.1;0.0;0.0,7864.55,tpch,1
hudi,trino,db20,30.4;14.2;15.2;10.2;128.5;32.2;98.9|1.0;1.0;1.0,7498.48,tpch,1
hudi,trino,db20,55.5;17.9;29.8;16.2;16.7;95.5;154.9|0.9;0.9;1.0,7416.67,tpch,1
hudi,trino,db20,110.4;14.8;21.3;36.4;265.6;236.5;270.7|0.0;0.0;0.0,9332.03,tpch,1
hudi,trino,db20,21.6;18.5;15.9;19.1;31.7;30.5;200.1|1.1;0.0;0.0,9988.77,tpch,1
hudi,trino,db20,95.3;13.7;20.6;36.5;274.2;238.1;273.9|1.1;0.9;0.0,13168.54,tpch,1
hudi,trino,db20,99.2;14.7;21.0;35.4;245.4;225.1;270.1|0.0;0.0;1.0,11029.17,tpch,1
hudi,trino,db20,21.1;19.2;16.5;17.8;31.5;33.2;194.4|1.0;0.0;1.0,10634.69,tpch,1
hudi,trino,db20,60.7;15.8;26.3;18.0;16.4;96.0;153.1|,16456.19,tpch,1
hudi,trino,db20,20.8;17.5;16.4;16.8;30.2;32.6;197.7|,18258.39,tpch,1
hudi,trino,db20,30.7;14.7;14.5;11.2;118.7;34.6;100.9|,17899.02,tpch,1
hudi,trino,db20,95.3;14.3;19.7;38.4;236.9;218.4;272.0|,21383.78,tpch,1
hudi,trino,db21,63.2;16.3;16.9;26.6;16.6;101.3;150.2|,2640.05,tpch,1
hudi,trino,db21,64.7;16.7;27.1;17.7;17.0;109.1;145.6|0.0;1.1;0.0,3002.10,tpch,1
hudi,trino,db21,98.6;14.8;37.0;20.0;238.4;222.4;294.1|0.0;0.9;1.0,4455.71,tpch,1
hudi,trino,db21,20.6;17.1;17.2;16.8;32.5;34.3;208.4|0.0;1.1;0.0,5839.97,tpch,1
hudi,trino,db21,60.4;15.8;16.8;29.3;15.9;110.1;145.7|1.0;0.0;0.0,5611.61,tpch,1
hudi,trino,db21,63.5;18.2;29.5;18.1;16.1;109.0;149.4|0.0;0.0;0.0,7400.00,tpch,1
hudi,trino,db21,105.7;13.0;34.3;21.0;243.5;237.4;275.2|,6476.21,tpch,1
hudi,trino,db21,19.5;18.4;17.1;15.7;32.1;31.4;200.6|1.0;0.9;1.0,7713.43,tpch,1
hudi,trino,db21,57.5;15.7;26.6;16.0;17.3;95.0;148.6|1.0;1.1;1.0,10363.28,tpch,1
hudi,trino,db21,20.4;18.2;15.3;17.2;33.5;30.8;205.8|1.0;0.0;1.0,12584.59,tpch,1
hudi,trino,db21,31.6;14.3;14.2;10.4;126.1;34.2;106.1|1.0;1.0;1.0,9595.97,tpch,1
hudi,trino,db21,101.6;14.8;20.4;37.3;266.7;253.7;290.3|0.0;0.0;0.0,12129.49,tpch,1
hudi,trino,db21,106.0;13.3;21.3;33.6;276.2;249.5;285.0|0.9;1.1;0.0,11390.31,tpch,1
hudi,trino,db21,103.0;14.2;20.0;37.4;260.1;239.3;260.4|,12329.72,tpch,1
hudi,trino,db21,98.2;13.8;19.0;34.0;246.5;229.5;294.7|0.0;0.0;1.0,12608.98,tpch,1
hudi,trino,db21,19.1;16.9;16.5;18.6;30.4;34.0;187.3|1.0;0.0;0.0,14978.63,tpch,1
hudi,trino,db21,56.1;17.3;28.4;17.8;15.2;110.1;154.6|,13818.30,tpch,1
hudi,trino,db21,18.7;18.5;15.6;18.6;33.4;29.8;184.1|,17278.67,tpch,1
hudi,trino,db21,31.3;14.5;15.2;10.7;119.9;31.4;104.7|,20196.90,tpch,1
hudi,trino,db22,18.4;18.7;17.5;15.9;33.8;32.7;197.0|1.0;1.1;1.0,3094.73,tpch,1
hudi,trino,db22,96.3;13.1;38.4;18.8;235.7;223.9;290.6|0.0;1.0;1.0,3696.27,tpch,1
hudi,trino,db22,19.5;17.6;14.9;17.7;30.6;32.4;205.3|0.0;1.1;0.0,4332.61,tpch,1
hudi,trino,db22,59.6;17.6;27.6;18.0;15.6;105.0;162.3|0.0;1.1;0.0,4337.12,tpch,1
hudi,trino,db22,60.8;16.7;17.7;26.4;15.7;111.0;157.8|1.0;0.0;0.0,4392.18,tpch,1
hudi,trino,db22,57.5;17.5;17.6;26.6;16.5;110.8;150.9|,4569.22,tpch,1
hudi,trino,db22,101.7;13.8;33.8;19.9;266.8;244.9;269.8|,3941.49,tpch,1
hudi,trino,db22,28.1;14.2;14.5;11.8;120.0;34.1;107.5|1.0;1.1;0.9,4571.84,tpch,1
hudi,trino,db22,108.0;14.2;21.3;34.6;243.9;235.2;262.1|0.0;0.0;0.0,6552.44,tpch,1
hudi,trino,db22,20.2;16.6;16.6;17.2;31.9;29.6;194.1|1.0;0.0;1.1,7328.78,tpch,1
hudi,trino,db22,101.8;13.3;20.6;34.8;244.7;244.5;300.7|0.0;0.0;1.1,8686.71,tpch,1
hudi,trino,db22,58.9;18.2;26.6;16.6;15.9;96.2;152.5|0.0;0.0;0.0,11125.06,tpch,1
hudi,trino,db22,60.1;18.1;27.2;15.9;16.8;103.7;167.6|1.0;0.9;1.0,10757.48,tpch,1
hudi,trino,db22,104.1;14.3;21.3;34.6;267.2;244.1;265.4|,11237.03,tpch,1
hudi,trino,db22,58.1;16.9;28.8;16.8;17.2;110.9;162.4|,14248.99,tpch,1
hudi,trino,db22,103.2;13.1;20.8;35.2;247.5;241.0;262.4|1.0;1.0;0.0,15205.92,tpch,1
hudi,trino,db22,19.1;18.0;15.8;18.8;31.6;33.0;211.2|0.9;0.0;0.0,15623.89,tpch,1
hudi,trino,db22,19.2;17.9;14.8;18.7;33.5;33.7;196.2|,19972.44,tpch,1
hudi,trino,db22,30.0;14.4;13.8;11.2;136.5;32.3;101.6|,20087.65,tpch,1
hudi,trino,db3,96.5;14.6;37.8;20.3;270.6;243.2;275.0|,2354.18,tpch,1
hudi,trino,db3,18.8;18.3;15.9;17.0;29.7;29.9;197.8|0.0;0.9;0.0,3268.48,tpch,1
hudi,trino,db3,58.8;16.8;18.2;28.6;15.5;106.1;157.5|,2966.94,tpch,1
hudi,trino,db3,59.9;16.3;29.7;18.0;16.3;97.1;152.6|0.0;0.9;0.0,3915.08,tpch,1
hudi,trino,db3,55.2;16.7;15.9;26.3;16.5;103.7;161.8|1.1;0.0;0.0,4886.86,tpch,1
hudi,trino,db3,108.7;13.9;34.7;19.8;269.0;242.0;283.7|0.0;0.9;1.1,5181.74,tpch,1
hudi,trino,db3,20.4;17.7;17.7;16.6;30.6;31.1;194.3|1.0;1.0;1.0,6979.44,tpch,1
hudi,trino,db3,97.2;14.3;19.8;36.1;272.1;250.6;266.7|0.0;0.0;1.0,8868.16,tpch,1
hudi,trino,db3,28.1;15.3;15.9;10.9;122.8;32.3;113.3|1.0;1.0;0.9,8440.19,tpch,1
hudi,trino,db3,105.4;15.1;19.1;37.1;243.6;233.4;280.1|0.0;0.0;0.0,8839.27,tpch,1
hudi,trino,db3,58.8;16.2;28.6;17.3;15.6;110.9;158.6|1.1;1.0;1.0,12522.26,tpch,1
hudi,trino,db3,104.9;14.0;20.5;36.6;257.6;227.0;293.5|1.0;1.0;0.0,12726.64,tpch,1
hudi,trino,db3,19.4;18.4;15.0;18.2;33.0;33.4;193.6|1.0;0.0;0.0,13957.56,tpch,1
hudi,trino,db3,18.9;16.8;15.4;18.6;34.5;29.6;196.8|1.1;0.0;1.1,12336.07,tpch,1
hudi,trino,db3,64.3;17.0;25.9;15.7;16.7;97.4;160.2|0.0;0.0;0.0,18355.84,tpch,1
hudi,trino,db3,57.1;16.3;27.8;16.7;16.8;108.2;144.8|,20867.56,tpch,1
hudi,trino,db3,32.2;15.9;15.2;11.2;124.3;33.9;97.5|,21992.33,tpch,1
hudi,trino,db3,20.7;17.6;16.8;19.2;32.6;30.9;199.6|,18389.19,tpch,1
hudi,trino,db3,110.7;13.5;21.0;33.7;265.3;228.4;289.5|,26917.35,tpch,1
hudi,trino,db4,55.7;16.1;16.1;26.0;15.1;100.0;162.4|,2673.22,tpch,1
hudi,trino,db4,55.5;16.1;28.8;15.8;16.7;96.3;154.5|0.0;1.1;0.0,2996.05,tpch,1
hudi,trino,db4,95.7;13.7;35.3;18.8;255.2;225.2;285.3|0.0;1.1;1.0,3639.27,tpch,1
hudi,trino,db4,20.9;17.5;17.1;17.4;30.1;31.4;190.3|0.0;1.0;0.0,5126.10,tpch,1
hudi,trino,db4,20.1;17.4;18.7;15.8;29.8;34.1;190.6|1.0;1.0;0.9,5912.18,tpch,1
hudi,trino,db4,96.2;13.0;35.6;18.6;262.6;248.0;287.2|,5155.39,tpch,1
hudi,trino,db4,62.9;15.8;16.6;29.1;15.3;111.2;166.7|0.9;0.0;0.0,7971.72,tpch,1
hudi,trino,db4,32.3;14.3;15.5;11.3;136.9;34.1;98.2|1.0;1.1;1.1,9646.69,tpch,1
hudi,trino,db4,106.6;13.2;21.5;36.7;257.3;221.5;274.8|0.0;0.0;1.0,7310.47,tpch,1
hudi,trino,db4,19.1;18.1;15.7;19.4;32.8;30.0;186.7|1.0;0.0;0.0,10099.76,tpch,1
hudi,trino,db4,56.7;18.0;29.9;17.2;17.0;111.2;160.5|1.1;1.0;0.9,14612.18,tpch,1
hudi,trino,db4,20.9;17.9;17.0;17.3;31.3;31.0;205.1|,14218.00,tpch,1
hudi,trino,db4,61.0;17.5;27.3;18.1;15.9;97.8;153.3|,16764.28,tpch,1
hudi,trino,db4,104.1;13.8;19.4;33.2;241.9;237.1;269.4|0.0;0.0;0.0,16308.13,tpch,1
hudi,trino,db4,105.0;13.5;18.4;33.4;261.8;242.9;285.5|1.0;1.0;0.0,19128.94,tpch,1
hudi,trino,db4,57.5;16.6;28.3;17.4;17.1;108.5;144.1|0.0;0.0;0.0,18318.03,tpch,1
hudi,trino,db4,28.5;14.7;16.2;11.6;137.2;31.9;108.9|,27374.76,tpch,1
hudi,trino,db4,106.2;14.2;19.7;36.7;264.4;227.0;282.6|,26881.92,tpch,1
hudi,trino,db4,20.7;18.7;14.8;16.6;34.2;34.5;206.4|1.1;0.0;1.0,25482.30,tpch,1
hudi,trino,db5,58.1;16.5;17.9;28.0;15.1;102.1;144.9|,3183.63,tpch,1
hudi,trino,db5,62.2;17.5;29.6;16.9;17.2;105.9;147.8|0.0;1.0;0.0,2767.21,tpch,1
hudi,trino,db5,97.0;14.6;20.8;36.7;273.9;238.1;283.3|0.0;0.0;0.9,5420.58,tpch,1
hudi,trino,db5,96.5;13.0;36.8;18.8;266.7;220.1;264.3|0.0;1.0;0.9,5656.95,tpch,1
hudi,trino,db5,21.1;17.5;15.6;19.4;30.2;30.5;185.8|0.0;1.0;0.0,5150.52,tpch,1
hudi,trino,db5,61.5;16.2;17.5;29.3;15.1;96.5;153.2|1.0;0.0;0.0,8783.37,tpch,1
hudi,trino,db5,97.5;13.5;34.0;21.1;244.3;231.9;297.5|,7803.20,tpch,1
hudi,trino,db5,19.0;18.4;17.6;15.7;31.2;30.3;202.6|0.9;1.1;1.0,9107.78,tpch,1
hudi,trino,db5,60.8;17.6;27.1;16.4;16.6;103.0;166.4|0.0;0.0;0.0,11611.17,tpch,1
hudi,trino,db5,60.5;17.6;29.4;16.6;15.8;99.6;156.2|1.0;1.1;1.1,11088.31,tpch,1
hudi,trino,db5,60.8;18.1;27.2;17.0;16.6;100.1;157.5|,12666.38,tpch,1
hudi,trino,db5,21.4;16.7;15.9;18.7;32.4;34.2;211.7|,16320.67,tpch,1
hudi,trino,db5,29.4;15.3;14.6;10.4;138.2;32.1;106.1|0.9;1.1;1.0,12156.21,tpch,1
hudi,trino,db5,104.8;14.3;18.5;37.3;237.4;247.5;288.5|0.0;0.0;0.0,16371.96,tpch,1
hudi,trino,db5,103.1;14.6;21.1;36.0;236.8;229.3;276.3|1.0;1.0;0.0,16707.11,tpch,1
hudi,trino,db5,18.9;18.4;15.1;17.5;30.0;33.4;210.0|1.0;0.0;0.0,21455.88,tpch,1
hudi,trino,db5,99.1;14.7;21.5;38.2;241.0;236.7;268.5|,24798.06,tpch,1
hudi,trino,db5,18.7;19.1;16.0;17.3;33.8;32.7;194.1|0.9;0.0;1.1,28049.71,tpch,1
hudi,trino,db5,31.2;15.1;14.4;11.9;124.2;35.1;114.3|,27256.94,tpch,1
hudi,trino,db6,60.0;17.4;17.2;28.6;16.3;104.9;162.3|,3003.41,tpch,1
hudi,trino,db6,19.5;19.3;17.1;18.4;32.5;31.2;188.3|0.0;1.0;0.0,6748.59,tpch,1
hudi,trino,db6,94.9;14.4;33.5;18.7;262.9;246.6;278.1|,6357.59,tpch,1
hudi,trino,db6,96.8;13.5;20.3;34.5;252.9;219.0;281.9|1.0;1.1;0.0,11642.41,tpch,1
hudi,trino,db6,19.3;19.4;15.5;18.7;32.7;30.0;204.9|,14258.03,tpch,1
hudi,trino,db6,110.6;13.0;21.1;35.2;255.6;247.5;266.9|,16368.52,tpch,1
hudi,trino,db6,32.4;14.7;15.6;10.4;118.1;31.9;97.8|1.0;1.0;0.9,17636.49,tpch,1
hudi,trino,db6,60.4;18.2;27.6;16.4;14.8;102.4;154.6|0.0;0.0;0.0,15280.11,tpch,1
hudi,trino,db6,64.7;16.0;26.0;16.2;15.7;102.1;155.1|0.0;1.1;0.0,13224.46,tpch,1
hudi,trino,db6,21.6;18.5;16.6;16.9;31.5;34.1;197.6|1.0;1.0;1.0,17561.79,tpch,1
hudi,trino,db6,63.0;16.4;29.6;16.2;16.9;99.9;162.9|,13858.41,tpch,1
hudi,trino,db6,21.1;18.1;15.1;17.9;29.8;31.5;203.8|0.9;0.0;1.0,17032.58,tpch,1
hudi,trino,db6,63.1;16.7;17.5;29.8;16.3;101.9;144.0|1.0;0.0;0.0,20956.91,tpch,1
hudi,trino,db6,56.8;16.3;29.4;17.4;14.8;105.0;165.2|1.0;1.0;1.0,16400.84,tpch,1
hudi,trino,db6,100.3;14.6;34.3;19.2;246.2;225.4;273.1|0.0;1.0;1.0,21507.77,tpch,1
hudi,trino,db6,109.0;14.4;19.3;37.1;245.5;238.5;278.8|0.0;0.0;0.0,22096.64,tpch,1
hudi,trino,db6,96.2;14.6;20.6;37.2;239.1;245.4;268.1|0.0;0.0;1.0,29702.11,tpch,1
hudi,trino,db6,28.6;14.4;14.2;10.3;136.3;30.4;105.4|,27751.10,tpch,1
hudi,trino,db6,18.7;18.0;16.0;18.3;30.7;33.3;199.5|1.1;0.0;0.0,35595.09,tpch,1
hudi,trino,db7,57.0;18.2;16.1;26.0;16.0;97.1;165.5|,3457.00,tpch,1
hudi,trino,db7,103.3;14.4;37.2;21.2;240.1;236.7;292.4|,9050.93,tpch,1
hudi,trino,db7,56.1;18.0;17.2;27.9;16.8;95.3;150.8|0.9;0.0;0.0,11860.64,tpch,1
hudi,trino,db7,95.0;14.6;20.4;36.1;242.2;228.5;262.0|,11802.94,tpch,1
hudi,trino,db7,28.2;15.7;15.4;11.8;122.3;33.7;99.1|1.0;1.0;1.0,9562.56,tpch,1
hudi,trino,db7,21.6;19.2;19.0;16.6;31.9;30.3;206.6|1.0;1.0;1.0,9772.42,tpch,1
hudi,trino,db7,20.1;17.2;16.0;18.7;29.7;32.7;194.7|,14473.36,tpch,1
hudi,trino,db7,64.4;17.5;28.5;17.1;17.3;101.4;145.6|,10680.26,tpch,1
hudi,trino,db7,19.8;18.4;15.8;16.7;30.1;30.0;188.2|0.0;1.1;0.0,12662.12,tpch,1
hudi,trino,db7,106.6;14.3;20.5;34.3;241.8;239.8;262.8|1.0;1.1;0.0,17534.70,tpch,1
hudi,trino,db7,56.2;16.3;26.9;17.3;16.1;106.1;168.1|0.0;0.0;0.0,19694.33,tpch,1
hudi,trino,db7,28.0;15.8;14.5;11.8;136.8;31.7;102.1|,21323.56,tpch,1
hudi,trino,db7,60.8;17.6;27.7;16.6;15.9;97.2;166.0|0.0;1.0;0.0,22903.17,tpch,1
hudi,trino,db7,96.8;13.1;21.1;35.5;258.8;240.3;299.8|0.0;0.0;1.1,18878.06,tpch,1
hudi,trino,db7,99.8;14.4;19.6;34.9;238.3;229.1;271.9|0.0;0.0;0.0,19047.31,tpch,1
hudi,trino,db7,20.5;17.7;15.7;19.1;34.0;32.6;212.6|1.0;0.0;1.0,22971.38,tpch,1
hudi,trino,db7,97.3;13.4;36.6;19.1;253.4;241.1;300.1|0.0;1.0;1.0,24585.67,tpch,1
hudi,trino,db7,59.8;18.4;29.1;18.4;16.6;111.2;149.8|0.9;1.0;0.9,24548.50,tpch,1
hudi,trino,db7,20.8;18.9;16.6;19.0;32.9;30.8;187.1|1.0;0.0;0.0,36238.07,tpch,1
hudi,trino,db8,59.6;16.0;16.8;29.9;16.3;100.5;164.1|,4457.74,tpch,1
hudi,trino,db8,105.9;14.8;19.2;34.5;273.1;240.9;287.3|,9000.83,tpch,1
hudi,trino,db8,102.8;13.9;34.4;19.6;239.5;218.1;272.9|,11489.87,tpch,1
hudi,trino,db8,21.5;17.9;15.6;19.2;34.0;33.5;215.0|,11663.44,tpch,1
hudi,trino,db8,18.9;16.8;16.3;18.9;33.4;31.3;187.2|0.0;1.0;0.0,14912.48,tpch,1
hudi,trino,db8,61.8;17.0;28.9;15.9;15.0;96.4;167.3|0.0;0.9;0.0,13043.80,tpch,1
hudi,trino,db8,106.5;13.4;18.8;36.8;252.4;225.2;287.1|0.0;0.0;0.0,15007.51,tpch,1
hudi,trino,db8,21.0;17.1;17.4;16.5;33.1;33.4;198.2|1.0;1.0;1.1,13480.74,tpch,1
hudi,trino,db8,61.7;16.2;27.1;16.4;15.2;105.1;162.8|,18643.99,tpch,1
hudi,trino,db8,63.5;17.3;15.9;29.1;16.7;98.5;152.9|1.0;0.0;0.0,19283.37,tpch,1
hudi,trino,db8,105.6;14.4;37.5;18.9;245.9;237.1;295.2|0.0;1.1;0.9,18881.69,tpch,1
hudi,trino,db8,109.8;13.3;20.0;37.8;274.1;234.4;284.5|0.9;0.9;0.0,17070.87,tpch,1
hudi,trino,db8,30.0;15.8;14.2;11.5;138.2;31.9;108.1|0.9;0.9;1.0,21149.95,tpch,1
hudi,trino,db8,63.0;16.6;29.4;17.1;14.9;110.2;157.6|1.0;1.0;0.9,23565.05,tpch,1
hudi,trino,db8,108.8;13.0;18.7;36.2;237.7;228.5;301.2|0.0;0.0;1.0,23971.44,tpch,1
hudi,trino,db8,63.5;16.2;27.5;16.6;15.9;96.3;168.1|0.0;0.0;0.0,24333.71,tpch,1
hudi,trino,db8,19.9;17.5;16.2;19.2;31.9;32.7;201.6|1.1;0.0;0.0,30041.83,tpch,1
hudi,trino,db8,31.2;15.1;15.7;10.8;119.3;32.4;112.1|,34823.42,tpch,1
hudi,trino,db8,18.7;18.3;14.9;17.0;31.5;34.5;199.2|0.9;0.0;0.9,44981.50,tpch,1
hudi,trino,db9,60.2;15.7;18.0;30.0;16.6;95.6;153.0|,5109.21,tpch,1
hudi,trino,db9,18.5;16.7;16.7;18.5;32.3;34.2;205.6|0.0;1.1;0.0,4457.57,tpch,1
hudi,trino,db9,108.7;14.7;35.1;21.0;264.4;228.6;274.4|,7018.00,tpch,1
hudi,trino,db9,101.9;13.1;19.6;38.3;274.5;220.1;274.8|,8650.94,tpch,1
hudi,trino,db9,64.8;18.2;29.7;16.1;17.1;102.0;168.2|,7169.67,tpch,1
hudi,trino,db9,59.3;18.0;17.7;26.3;15.8;106.3;153.3|1.0;0.0;0.0,7965.57,tpch,1
hudi,trino,db9,100.6;14.6;21.4;37.5;247.6;246.7;288.6|1.0;1.0;0.0,8383.68,tpch,1
hudi,trino,db9,58.7;17.3;28.1;16.7;15.3;96.1;164.5|1.1;1.1;0.9,12524.02,tpch,1
hudi,trino,db9,19.3;18.7;18.0;16.0;34.3;29.8;197.7|0.9;1.0;1.0,11212.49,tpch,1
hudi,trino,db9,20.2;17.6;17.1;16.8;33.2;33.2;205.8|,12906.36,tpch,1
hudi,trino,db9,57.0;15.7;27.3;17.5;15.4;108.6;155.1|0.0;0.9;0.0,10607.81,tpch,1
hudi,trino,db9,95.2;14.7;19.2;36.2;266.2;251.9;301.8|0.0;0.0;0.0,19648.94,tpch,1
hudi,trino,db9,30.6;14.9;15.6;10.9;129.3;34.4;105.7|0.9;1.0;1.1,19330.51,tpch,1
hudi,trino,db9,30.7;13.9;15.6;10.7;125.6;31.2;105.6|,22392.11,tpch,1
hudi,trino,db9,99.0;15.1;21.2;36.2;238.0;244.3;298.9|0.0;0.0;1.0,24161.46,tpch,1
hudi,trino,db9,21.4;18.8;15.3;18.7;30.0;32.2;201.4|1.0;0.0;1.0,38258.66,tpch,1
hudi,trino,db9,104.6;13.7;33.7;21.5;260.2;226.5;298.2|0.0;1.0;1.0,45820.90,tpch,1
hudi,trino,db9,20.5;18.3;15.1;17.5;30.5;34.0;184.6|0.9;0.0;0.0,44449.78,tpch,1
hudi,trino,db9,58.7;17.3;27.5;16.5;16.8;104.0;155.6|0.0;0.0;0.0,57629.16,tpch,1
hudi,trino,db1,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=256; query.max-memory=32; query.max-memory-per-node=18; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=48,5916.57,tpch,1
hudi,trino,db10,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=256; query.max-memory=32; query.max-memory-per-node=18; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=48,2601.95,tpch,1
hudi,trino,db12,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=256; query.max-memory=32; query.max-memory-per-node=18; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=48,2073.87,tpch,1
hudi,trino,db15,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=256; query.max-memory=32; query.max-memory-per-node=18; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=48,3109.87,tpch,1
hudi,trino,db17,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=256; query.max-memory=32; query.max-memory-per-node=18; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=48,1511.73,tpch,1
hudi,trino,db18,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=256; query.max-memory=32; query.max-memory-per-node=18; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=48,2515.04,tpch,1
hudi,trino,db21,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=256; query.max-memory=32; query.max-memory-per-node=18; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=48,4776.02,tpch,1
hudi,trino,db5,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=256; query.max-memory=32; query.max-memory-per-node=18; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=48,4882.16,tpch,1
hudi,trino,db7,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=256; query.max-memory=32; query.max-memory-per-node=18; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=48,7334.22,tpch,1
hudi,trino,db8,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=256; query.max-memory=32; query.max-memory-per-node=18; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=48,2039.06,tpch,1
hudi,trino,db9,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=256; query.max-memory=32; query.max-memory-per-node=18; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=48,4306.46,tpch,1
hudi,trino,db1,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=200; query.max-memory=20; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=16,8395.25,tpch,1
hudi,trino,db10,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=200; query.max-memory=20; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=16,6843.46,tpch,1
hudi,trino,db12,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=200; query.max-memory=20; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=16,1911.62,tpch,1
hudi,trino,db18,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=200; query.max-memory=20; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=16,4516.63,tpch,1
hudi,trino,db21,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=200; query.max-memory=20; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=16,5850.86,tpch,1
hudi,trino,db5,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=200; query.max-memory=20; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=16,2101.19,tpch,1
hudi,trino,db8,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=200; query.max-memory=20; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=16,3608.31,tpch,1
