datalake,engine,query name,conf,latency,benchmark,sf
hudi,presto,q1_1,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=100; query.max-memory=16; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=48; task.max-worker-threads=48,15182.53,ssb,100
hudi,presto,q1_2,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=100; query.max-memory=16; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=48; task.max-worker-threads=48,1846.95,ssb,100
hudi,presto,q1_3,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=100; query.max-memory=16; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=48; task.max-worker-threads=48,14043.12,ssb,100
hudi,presto,q2_1,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=100; query.max-memory=16; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=48; task.max-worker-threads=48,1980.67,ssb,100
hudi,presto,q2_2,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=100; query.max-memory=16; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=48; task.max-worker-threads=48,14902.06,ssb,100
hudi,presto,q2_3,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=100; query.max-memory=16; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=48; task.max-worker-threads=48,1839.41,ssb,100
hudi,presto,q3_1,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=100; query.max-memory=16; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=48; task.max-worker-threads=48,2812.67,ssb,100
hudi,presto,q3_2,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=100; query.max-memory=16; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=48; task.max-worker-threads=48,1869.69,ssb,100
hudi,presto,q3_3,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=100; query.max-memory=16; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=48; task.max-worker-threads=48,14862.83,ssb,100
hudi,presto,q3_4,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=100; query.max-memory=16; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=48; task.max-worker-threads=48,13675.6,ssb,100
hudi,presto,q4_1,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=100; query.max-memory=16; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=48; task.max-worker-threads=48,1845.45,ssb,100
hudi,presto,q4_2,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=100; query.max-memory=16; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=48; task.max-worker-threads=48,21368.9,ssb,100
hudi,presto,q4_3,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=100; query.max-memory=16; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=48; task.max-worker-threads=48,12458.18,ssb,100
hudi,presto,q1_1,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=150; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=24; task.max-worker-threads=32,2871.78,ssb,100
hudi,presto,q1_2,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=150; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=24; task.max-worker-threads=32,5287.3,ssb,100
hudi,presto,q1_3,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=150; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=24; task.max-worker-threads=32,14143.76,ssb,100
hudi,presto,q2_1,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=150; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=24; task.max-worker-threads=32,10520.39,ssb,100
hudi,presto,q2_2,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=150; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=24; task.max-worker-threads=32,7326.1,ssb,100
hudi,presto,q2_3,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=150; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=24; task.max-worker-threads=32,1983.48,ssb,100
hudi,presto,q3_1,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=150; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=24; task.max-worker-threads=32,1839.64,ssb,100
hudi,presto,q3_2,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=150; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=24; task.max-worker-threads=32,1945.96,ssb,100
hudi,presto,q3_3,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=150; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=24; task.max-worker-threads=32,9448.83,ssb,100
hudi,presto,q3_4,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=150; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=24; task.max-worker-threads=32,14152.19,ssb,100
hudi,presto,q4_1,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=150; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=24; task.max-worker-threads=32,1980.88,ssb,100
hudi,presto,q4_2,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=150; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=24; task.max-worker-threads=32,6691.15,ssb,100
hudi,presto,q4_3,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=150; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=24; task.max-worker-threads=32,2206.72,ssb,100
hudi,presto,q1_1,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=150; query.max-memory=24; query.max-memory-per-node=14; query.max-total-memory-per-node=18; task.concurrency=48; task.max-worker-threads=16,14989.71,ssb,100
hudi,presto,q1_2,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=150; query.max-memory=24; query.max-memory-per-node=14; query.max-total-memory-per-node=18; task.concurrency=48; task.max-worker-threads=16,1960.2,ssb,100
hudi,presto,q1_3,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=150; query.max-memory=24; query.max-memory-per-node=14; query.max-total-memory-per-node=18; task.concurrency=48; task.max-worker-threads=16,1887.66,ssb,100
hudi,presto,q2_1,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=150; query.max-memory=24; query.max-memory-per-node=14; query.max-total-memory-per-node=18; task.concurrency=48; task.max-worker-threads=16,1963.9,ssb,100
hudi,presto,q2_2,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=150; query.max-memory=24; query.max-memory-per-node=14; query.max-total-memory-per-node=18; task.concurrency=48; task.max-worker-threads=16,3574.12,ssb,100
hudi,presto,q2_3,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=150; query.max-memory=24; query.max-memory-per-node=14; query.max-total-memory-per-node=18; task.concurrency=48; task.max-worker-threads=16,1909.88,ssb,100
hudi,presto,q3_1,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=150; query.max-memory=24; query.max-memory-per-node=14; query.max-total-memory-per-node=18; task.concurrency=48; task.max-worker-threads=16,14251.55,ssb,100
hudi,presto,q3_2,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=150; query.max-memory=24; query.max-memory-per-node=14; query.max-total-memory-per-node=18; task.concurrency=48; task.max-worker-threads=16,5349.66,ssb,100
hudi,presto,q3_3,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=150; query.max-memory=24; query.max-memory-per-node=14; query.max-total-memory-per-node=18; task.concurrency=48; task.max-worker-threads=16,3023.08,ssb,100
hudi,presto,q3_4,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=150; query.max-memory=24; query.max-memory-per-node=14; query.max-total-memory-per-node=18; task.concurrency=48; task.max-worker-threads=16,1982.54,ssb,100
hudi,presto,q4_1,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=150; query.max-memory=24; query.max-memory-per-node=14; query.max-total-memory-per-node=18; task.concurrency=48; task.max-worker-threads=16,2320.7,ssb,100
hudi,presto,q4_2,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=150; query.max-memory=24; query.max-memory-per-node=14; query.max-total-memory-per-node=18; task.concurrency=48; task.max-worker-threads=16,20937.21,ssb,100
hudi,presto,q4_3,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=150; query.max-memory=24; query.max-memory-per-node=14; query.max-total-memory-per-node=18; task.concurrency=48; task.max-worker-threads=16,2233.73,ssb,100
hudi,presto,q1_1,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=16; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=32; task.max-worker-threads=16,2411.63,ssb,100
hudi,presto,q1_2,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=16; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=32; task.max-worker-threads=16,9383.65,ssb,100
hudi,presto,q1_3,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=16; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=32; task.max-worker-threads=16,13662.12,ssb,100
hudi,presto,q2_1,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=16; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=32; task.max-worker-threads=16,13916.06,ssb,100
hudi,presto,q2_2,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=16; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=32; task.max-worker-threads=16,10691.11,ssb,100
hudi,presto,q2_3,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=16; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=32; task.max-worker-threads=16,1945.09,ssb,100
hudi,presto,q3_1,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=16; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=32; task.max-worker-threads=16,1900.11,ssb,100
hudi,presto,q3_2,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=16; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=32; task.max-worker-threads=16,1899.23,ssb,100
hudi,presto,q3_3,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=16; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=32; task.max-worker-threads=16,14111.86,ssb,100
hudi,presto,q3_4,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=16; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=32; task.max-worker-threads=16,14546.8,ssb,100
hudi,presto,q4_1,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=16; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=32; task.max-worker-threads=16,1968.48,ssb,100
hudi,presto,q4_2,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=16; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=32; task.max-worker-threads=16,3491.71,ssb,100
hudi,presto,q4_3,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=16; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=32; task.max-worker-threads=16,1925.08,ssb,100
hudi,presto,q1_1,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=100; query.max-memory=32; query.max-memory-per-node=14; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=16,2096.94,ssb,100
hudi,presto,q1_2,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=100; query.max-memory=32; query.max-memory-per-node=14; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=16,14338.45,ssb,100
hudi,presto,q1_3,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=100; query.max-memory=32; query.max-memory-per-node=14; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=16,14818.74,ssb,100
hudi,presto,q2_1,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=100; query.max-memory=32; query.max-memory-per-node=14; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=16,14080.2,ssb,100
hudi,presto,q2_2,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=100; query.max-memory=32; query.max-memory-per-node=14; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=16,5765.7,ssb,100
hudi,presto,q2_3,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=100; query.max-memory=32; query.max-memory-per-node=14; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=16,2607.42,ssb,100
hudi,presto,q3_1,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=100; query.max-memory=32; query.max-memory-per-node=14; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=16,1937.45,ssb,100
hudi,presto,q3_2,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=100; query.max-memory=32; query.max-memory-per-node=14; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=16,4507.33,ssb,100
hudi,presto,q3_3,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=100; query.max-memory=32; query.max-memory-per-node=14; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=16,4747.97,ssb,100
hudi,presto,q3_4,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=100; query.max-memory=32; query.max-memory-per-node=14; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=16,4681.86,ssb,100
hudi,presto,q4_1,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=100; query.max-memory=32; query.max-memory-per-node=14; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=16,1887.86,ssb,100
hudi,presto,q4_2,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=100; query.max-memory=32; query.max-memory-per-node=14; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=16,2921.21,ssb,100
hudi,presto,q4_3,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=100; query.max-memory=32; query.max-memory-per-node=14; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=16,1879.88,ssb,100
hudi,presto,q1_1,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=150; query.max-memory=16; query.max-memory-per-node=20; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=32,15628.71,ssb,100
hudi,presto,q1_2,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=150; query.max-memory=16; query.max-memory-per-node=20; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=32,8366.19,ssb,100
hudi,presto,q1_3,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=150; query.max-memory=16; query.max-memory-per-node=20; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=32,14339.16,ssb,100
hudi,presto,q2_1,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=150; query.max-memory=16; query.max-memory-per-node=20; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=32,1976.96,ssb,100
hudi,presto,q2_2,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=150; query.max-memory=16; query.max-memory-per-node=20; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=32,5059.28,ssb,100
hudi,presto,q2_3,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=150; query.max-memory=16; query.max-memory-per-node=20; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=32,1879.27,ssb,100
hudi,presto,q3_1,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=150; query.max-memory=16; query.max-memory-per-node=20; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=32,1923.08,ssb,100
hudi,presto,q3_2,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=150; query.max-memory=16; query.max-memory-per-node=20; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=32,13895.47,ssb,100
hudi,presto,q3_3,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=150; query.max-memory=16; query.max-memory-per-node=20; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=32,2665.54,ssb,100
hudi,presto,q3_4,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=150; query.max-memory=16; query.max-memory-per-node=20; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=32,1853.02,ssb,100
hudi,presto,q4_1,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=150; query.max-memory=16; query.max-memory-per-node=20; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=32,1942.77,ssb,100
hudi,presto,q4_2,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=150; query.max-memory=16; query.max-memory-per-node=20; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=32,8840.17,ssb,100
hudi,presto,q4_3,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=150; query.max-memory=16; query.max-memory-per-node=20; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=32,2237.33,ssb,100
hudi,presto,q1_1,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=100; query.max-memory=20; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=24; task.max-worker-threads=32,1946.23,ssb,100
hudi,presto,q1_2,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=100; query.max-memory=20; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=24; task.max-worker-threads=32,14205.7,ssb,100
hudi,presto,q1_3,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=100; query.max-memory=20; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=24; task.max-worker-threads=32,3151.56,ssb,100
hudi,presto,q2_1,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=100; query.max-memory=20; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=24; task.max-worker-threads=32,13700.68,ssb,100
hudi,presto,q2_2,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=100; query.max-memory=20; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=24; task.max-worker-threads=32,2235.84,ssb,100
hudi,presto,q2_3,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=100; query.max-memory=20; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=24; task.max-worker-threads=32,13714.68,ssb,100
hudi,presto,q3_1,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=100; query.max-memory=20; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=24; task.max-worker-threads=32,1975.15,ssb,100
hudi,presto,q3_2,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=100; query.max-memory=20; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=24; task.max-worker-threads=32,13844.3,ssb,100
hudi,presto,q3_3,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=100; query.max-memory=20; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=24; task.max-worker-threads=32,1923.32,ssb,100
hudi,presto,q3_4,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=100; query.max-memory=20; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=24; task.max-worker-threads=32,1953.06,ssb,100
hudi,presto,q4_1,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=100; query.max-memory=20; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=24; task.max-worker-threads=32,6859.89,ssb,100
hudi,presto,q4_2,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=100; query.max-memory=20; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=24; task.max-worker-threads=32,2734.85,ssb,100
hudi,presto,q4_3,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=100; query.max-memory=20; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=24; task.max-worker-threads=32,13863.34,ssb,100
hudi,presto,q1_1,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=18; query.max-total-memory-per-node=14; task.concurrency=16; task.max-worker-threads=32,2089.21,ssb,100
hudi,presto,q1_2,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=18; query.max-total-memory-per-node=14; task.concurrency=16; task.max-worker-threads=32,14792.17,ssb,100
hudi,presto,q1_3,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=18; query.max-total-memory-per-node=14; task.concurrency=16; task.max-worker-threads=32,8997.73,ssb,100
hudi,presto,q2_1,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=18; query.max-total-memory-per-node=14; task.concurrency=16; task.max-worker-threads=32,14643.68,ssb,100
hudi,presto,q2_2,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=18; query.max-total-memory-per-node=14; task.concurrency=16; task.max-worker-threads=32,2636.71,ssb,100
hudi,presto,q2_3,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=18; query.max-total-memory-per-node=14; task.concurrency=16; task.max-worker-threads=32,14705.75,ssb,100
hudi,presto,q3_1,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=18; query.max-total-memory-per-node=14; task.concurrency=16; task.max-worker-threads=32,1967.62,ssb,100
hudi,presto,q3_2,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=18; query.max-total-memory-per-node=14; task.concurrency=16; task.max-worker-threads=32,14886.21,ssb,100
hudi,presto,q3_3,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=18; query.max-total-memory-per-node=14; task.concurrency=16; task.max-worker-threads=32,1924.67,ssb,100
hudi,presto,q3_4,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=18; query.max-total-memory-per-node=14; task.concurrency=16; task.max-worker-threads=32,1974.75,ssb,100
hudi,presto,q4_1,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=18; query.max-total-memory-per-node=14; task.concurrency=16; task.max-worker-threads=32,1971.82,ssb,100
hudi,presto,q4_2,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=18; query.max-total-memory-per-node=14; task.concurrency=16; task.max-worker-threads=32,2739.57,ssb,100
hudi,presto,q4_3,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=18; query.max-total-memory-per-node=14; task.concurrency=16; task.max-worker-threads=32,14125.62,ssb,100
hudi,presto,q1_1,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=150; query.max-memory=24; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=48,8450.83,ssb,100
hudi,presto,q1_2,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=150; query.max-memory=24; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=48,13900.27,ssb,100
