datalake,engine,query name,conf,latency,benchmark,sf
iceberg,spark,q2_3,373.3;34.6;156.0;316.8;925.5;6.7;55.7;0.5;0.3,98870.39,ssb-flat,1
iceberg,spark,q2_3,680.3;77.5;515.8;539.0;276.2;6.5;39.9;0.7;0.5,121513.05,ssb-flat,1
iceberg,spark,q2_3,660.7;80.4;461.1;618.3;275.6;7.4;39.0;0.7;0.4,90183.98,ssb-flat,1
iceberg,spark,q4_1,751.1;70.9;501.6;586.5;299.4;7.5;39.0;0.7;0.5,2759.40,ssb-flat,1
iceberg,spark,q4_1,681.5;75.3;478.9;561.7;279.4;7.3;39.7;0.7;0.4,3455.46,ssb-flat,1
iceberg,spark,q4_1,669.0;80.3;488.6;620.8;265.5;7.2;38.9;0.7;0.4,4237.62,ssb-flat,1
iceberg,spark,q4_1,952.0;125.0;62.3;1984.1;811.4;7.0;35.4;0.5;0.3,5760.02,ssb-flat,1
iceberg,spark,q4_1,664.9;73.2;511.6;579.1;279.0;7.4;38.4;0.7;0.5,4522.55,ssb-flat,1
iceberg,spark,q4_1,1102.5;106.9;56.6;2092.0;861.8;6.1;37.8;0.5;0.3,5458.78,ssb-flat,1
iceberg,spark,q4_1,788.7;129.2;65.3;2262.5;835.4;8.5;34.4;0.6;0.3,5293.80,ssb-flat,1
iceberg,spark,q4_1,419.0;82.9;287.8;207.5;504.7;8.1;16.0;0.2;0.7,6729.33,ssb-flat,1
iceberg,spark,q4_1,932.1;12.2;926.0;3694.7;400.8;7.0;20.8;0.8;0.7,15321.92,ssb-flat,1
iceberg,spark,q4_1,905.4;11.2;886.7;3611.2;398.0;8.4;24.7;0.6;0.7,14262.55,ssb-flat,1
iceberg,spark,q4_1,31.8;3.8;10.3;123.1;425.1;3.2;14.9;0.8;0.7,27909.42,ssb-flat,1
iceberg,spark,q4_1,34.4;3.9;8.7;117.7;434.7;3.2;13.6;0.7;0.7,26136.58,ssb-flat,1
iceberg,spark,q4_1,709.3;76.7;479.7;546.8;290.5;7.5;38.9;0.7;0.5,105690.40,ssb-flat,1
iceberg,spark,q4_1,367.7;35.0;157.6;347.0;850.7;7.5;62.5;0.5;0.2,195078.42,ssb-flat,1
iceberg,spark,q1_2,33.0;3.8;10.8;129.7;435.0;3.1;14.0;0.8;0.7,1552.47,ssb-flat,1
iceberg,spark,q1_2,1075.7;12.7;976.0;3921.8;385.5;7.5;22.7;0.7;0.7,3448.99,ssb-flat,1
iceberg,spark,q1_2,937.2;11.4;951.7;3492.5;400.7;8.4;25.6;0.7;0.7,4186.88,ssb-flat,1
iceberg,spark,q1_2,698.4;74.9;487.0;626.3;307.1;7.2;38.3;0.6;0.4,7855.27,ssb-flat,1
iceberg,spark,q1_2,919.2;112.8;60.7;2072.0;764.5;7.1;32.1;0.5;0.3,12625.87,ssb-flat,1
iceberg,spark,q1_2,786.7;113.6;70.7;2259.7;870.2;8.4;38.9;0.6;0.3,17678.17,ssb-flat,1
iceberg,spark,q1_2,1120.8;109.9;54.3;2106.2;854.9;6.6;38.7;0.5;0.3,16460.18,ssb-flat,1
iceberg,spark,q1_2,668.4;78.3;479.4;613.9;289.4;6.6;40.1;0.6;0.4,21973.53,ssb-flat,1
iceberg,spark,q1_1,754.8;74.0;503.9;543.0;276.2;7.4;38.7;0.7;0.4,1711.89,ssb-flat,1
iceberg,spark,q1_1,660.7;81.3;527.1;595.4;303.8;6.9;37.2;0.7;0.5,1843.51,ssb-flat,1
iceberg,spark,q1_1,32.2;3.5;9.5;112.2;426.7;3.5;13.8;0.7;0.7,3061.32,ssb-flat,1
iceberg,spark,q1_1,34.3;4.0;9.2;127.0;423.6;3.1;14.4;0.7;0.7,3448.96,ssb-flat,1
iceberg,spark,q1_1,424.9;77.7;287.2;222.8;446.1;8.5;14.3;0.2;0.6,6362.24,ssb-flat,1
iceberg,spark,q1_1,840.8;124.7;68.6;2143.4;753.8;8.0;35.9;0.6;0.3,19073.44,ssb-flat,1
iceberg,spark,q1_1,940.1;117.3;58.8;2235.2;776.1;6.6;35.9;0.5;0.3,16222.28,ssb-flat,1
iceberg,spark,q1_1,662.9;74.4;517.5;618.4;280.5;7.5;36.7;0.7;0.4,19300.58,ssb-flat,1
iceberg,spark,q1_1,1135.0;117.5;51.9;1910.2;858.9;6.5;35.9;0.5;0.3,23773.38,ssb-flat,1
iceberg,spark,q3_2,1004.0;12.8;1000.3;3477.9;373.5;8.2;22.4;0.7;0.7,2509.50,ssb-flat,1
iceberg,spark,q3_2,941.3;11.8;991.3;3600.2;429.6;7.5;24.1;0.6;0.8,2328.40,ssb-flat,1
iceberg,spark,q3_2,722.5;74.8;465.9;611.9;292.8;6.8;36.6;0.7;0.4,2748.51,ssb-flat,1
iceberg,spark,q3_2,664.9;75.9;501.6;561.5;268.1;6.5;40.7;0.7;0.5,3089.08,ssb-flat,1
iceberg,spark,q3_2,403.2;86.2;288.2;235.3;505.7;7.5;14.3;0.2;0.6,4153.86,ssb-flat,1
iceberg,spark,q3_2,757.0;78.7;525.7;596.9;306.6;6.9;35.3;0.7;0.5,4277.48,ssb-flat,1
iceberg,spark,q3_2,1013.3;108.4;50.3;2076.9;816.1;6.1;38.7;0.5;0.3,6680.86,ssb-flat,1
iceberg,spark,q3_2,928.0;111.6;63.4;2161.5;792.3;6.8;32.1;0.5;0.3,5999.08,ssb-flat,1
iceberg,spark,q3_2,811.3;126.0;63.0;2030.9;747.4;8.2;33.9;0.6;0.3,7111.46,ssb-flat,1
iceberg,spark,q3_2,33.1;3.7;9.9;110.1;426.7;3.1;13.5;0.7;0.6,11055.12,ssb-flat,1
iceberg,spark,q3_2,32.7;3.8;9.8;121.3;457.3;3.0;14.9;0.8;0.7,10027.92,ssb-flat,1
iceberg,spark,q3_2,761.3;79.9;450.2;609.8;302.8;7.2;40.7;0.7;0.5,50563.32,ssb-flat,1
iceberg,spark,q3_2,742.1;80.6;454.8;548.2;305.4;6.9;37.3;0.7;0.5,83124.28,ssb-flat,1
iceberg,spark,q3_2,364.4;36.6;148.9;337.8;862.5;7.2;58.2;0.5;0.2,81682.52,ssb-flat,1
iceberg,spark,q4_3,688.7;77.9;473.5;563.0;276.2;6.8;35.9;0.7;0.4,2791.80,ssb-flat,1
iceberg,spark,q4_3,695.3;81.7;511.2;560.3;293.9;7.3;37.2;0.7;0.5,5326.95,ssb-flat,1
iceberg,spark,q4_3,357.1;34.8;153.3;327.3;945.0;6.8;58.5;0.5;0.3,10134.00,ssb-flat,1
iceberg,spark,q4_3,33.7;4.1;9.7;121.6;437.2;2.9;14.4;0.8;0.7,10630.13,ssb-flat,1
iceberg,spark,q4_3,403.6;73.9;270.1;235.3;455.6;7.4;16.2;0.2;0.7,12339.37,ssb-flat,1
iceberg,spark,q4_3,35.7;3.5;10.1;111.5;389.1;3.2;13.5;0.8;0.7,9676.60,ssb-flat,1
iceberg,spark,q4_3,822.8;119.2;64.9;2032.5;788.9;8.3;35.5;0.6;0.3,15589.31,ssb-flat,1
iceberg,spark,q4_3,999.8;128.5;63.2;2297.5;801.8;7.0;35.7;0.5;0.3,15167.83,ssb-flat,1
iceberg,spark,q4_3,1030.8;102.7;55.1;1930.0;841.8;6.4;38.9;0.5;0.3,18402.06,ssb-flat,1
iceberg,spark,q4_3,975.7;10.3;870.7;3560.2;437.4;8.3;23.5;0.6;0.8,20816.87,ssb-flat,1
iceberg,spark,q4_3,985.6;12.0;1027.8;4002.5;389.1;8.1;19.9;0.7;0.7,20645.65,ssb-flat,1
iceberg,spark,q2_1,398.8;85.3;263.9;219.0;436.6;8.6;15.5;0.2;0.7,2818.52,ssb-flat,1
iceberg,spark,q2_1,1000.7;10.8;969.5;3585.4;402.4;8.0;24.1;0.6;0.7,3129.91,ssb-flat,1
iceberg,spark,q2_1,984.6;12.3;965.2;3817.6;404.2;7.7;20.6;0.7;0.7,2803.01,ssb-flat,1
iceberg,spark,q2_1,693.8;77.3;472.6;602.4;281.7;7.1;36.0;0.7;0.5,4283.80,ssb-flat,1
iceberg,spark,q2_1,382.2;33.9;160.1;327.8;987.7;7.5;55.5;0.5;0.2,4119.13,ssb-flat,1
iceberg,spark,q2_1,711.7;77.8;515.4;565.8;281.0;7.4;39.0;0.7;0.4,5139.35,ssb-flat,1
iceberg,spark,q2_1,783.2;114.7;69.3;2183.6;772.4;8.4;38.1;0.6;0.3,9165.17,ssb-flat,1
iceberg,spark,q2_1,678.2;78.6;458.8;622.1;275.2;7.5;37.9;0.7;0.5,8778.22,ssb-flat,1
iceberg,spark,q2_1,902.9;121.6;60.0;2033.0;759.3;7.2;32.9;0.5;0.3,9538.52,ssb-flat,1
iceberg,spark,q2_1,978.4;116.4;54.0;1855.8;807.0;6.6;34.7;0.5;0.3,6730.64,ssb-flat,1
iceberg,spark,q2_1,706.3;78.5;489.2;553.4;289.4;7.2;35.9;0.7;0.5,20182.16,ssb-flat,1
iceberg,spark,q2_1,755.4;81.6;511.9;550.1;297.5;7.5;36.8;0.6;0.5,36185.76,ssb-flat,1
iceberg,spark,q2_1,33.9;4.3;10.1;134.7;484.9;2.8;13.3;0.9;0.7,44122.77,ssb-flat,1
iceberg,spark,q2_1,31.7;3.4;9.4;111.8;450.8;3.4;13.9;0.8;0.7,40103.63,ssb-flat,1
iceberg,spark,q1_1,736.5;77.9;508.3;561.5;290.3;7.5;39.0;0.7;0.4,2109.03,ssb_flat,1
iceberg,spark,q1_1,31.7;3.8;9.8;106.9;402.3;3.3;13.2;0.7;0.6,2698.25,ssb_flat,1
iceberg,spark,q1_1,32.3;4.0;10.8;130.1;439.6;2.9;13.0;0.8;0.6,2930.45,ssb_flat,1
iceberg,spark,q1_1,434.8;77.8;302.6;218.7;460.6;8.0;13.8;0.2;0.7,6455.05,ssb_flat,1
iceberg,spark,q1_1,871.8;121.2;65.9;2156.5;792.0;7.9;37.3;0.6;0.3,13489.41,ssb_flat,1
iceberg,spark,q1_1,872.7;112.0;63.0;2274.8;854.7;7.1;34.1;0.5;0.3,21099.80,ssb_flat,1
iceberg,spark,q1_1,670.4;78.0;500.8;617.7;288.5;6.5;40.1;0.6;0.4,16811.93,ssb_flat,1
iceberg,spark,q1_1,979.3;114.8;51.3;2142.8;881.3;7.1;39.3;0.5;0.3,16886.71,ssb_flat,1
iceberg,spark,q1_2,34.4;3.9;10.7;126.3;453.9;2.8;14.7;0.8;0.7,1800.06,ssb_flat,1
iceberg,spark,q1_2,1079.1;12.4;994.9;3704.5;397.3;8.0;21.4;0.7;0.7,3855.94,ssb_flat,1
iceberg,spark,q1_2,979.2;11.5;866.7;3214.5;395.6;7.4;24.1;0.7;0.7,4847.83,ssb_flat,1
iceberg,spark,q1_2,718.1;70.4;523.5;582.6;287.7;6.6;35.1;0.7;0.5,7647.51,ssb_flat,1
iceberg,spark,q1_2,888.3;127.2;56.6;2005.8;797.1;7.1;34.1;0.5;0.3,18645.11,ssb_flat,1
iceberg,spark,q1_2,857.8;128.4;62.2;2112.8;783.8;8.2;33.6;0.6;0.3,16213.95,ssb_flat,1
iceberg,spark,q1_2,1059.2;112.5;56.3;1964.9;818.5;7.1;36.3;0.5;0.3,14817.03,ssb_flat,1
iceberg,spark,q1_2,730.9;78.2;492.4;591.0;280.0;6.8;40.3;0.7;0.4,23220.04,ssb_flat,1
iceberg,spark,q1_3,669.9;74.7;519.7;624.1;264.1;7.3;40.1;0.6;0.5,2158.57,ssb_flat,1
iceberg,spark,q1_3,1051.3;12.2;1006.5;3680.4;410.5;7.4;21.5;0.7;0.7,3067.90,ssb_flat,1
iceberg,spark,q1_3,974.2;11.0;899.9;3189.6;442.4;7.6;22.4;0.6;0.8,4494.72,ssb_flat,1
iceberg,spark,q1_3,991.0;126.7;63.4;2096.4;778.8;6.8;31.4;0.5;0.3,21695.76,ssb_flat,1
iceberg,spark,q1_3,1135.1;111.6;56.3;1873.5;776.8;6.4;39.9;0.5;0.3,20372.26,ssb_flat,1
iceberg,spark,q1_3,824.7;128.5;72.0;2198.7;861.4;8.5;36.3;0.6;0.3,19766.76,ssb_flat,1
iceberg,spark,q2_1,378.2;83.9;280.4;224.8;436.3;7.4;14.6;0.3;0.7,2324.63,ssb_flat,1
iceberg,spark,q2_1,896.5;11.1;983.1;3423.7;414.5;7.5;23.9;0.6;0.7,3106.46,ssb_flat,1
iceberg,spark,q2_1,957.4;12.6;1008.8;3948.8;419.2;8.2;22.9;0.7;0.7,3545.23,ssb_flat,1
iceberg,spark,q2_1,681.0;74.2;493.2;622.9;306.2;7.3;40.2;0.7;0.4,3953.78,ssb_flat,1
iceberg,spark,q2_1,371.3;36.1;146.5;335.4;913.4;6.7;60.6;0.5;0.2,5011.48,ssb_flat,1
iceberg,spark,q2_1,689.5;72.2;523.2;584.0;268.6;7.4;35.5;0.7;0.4,4364.55,ssb_flat,1
iceberg,spark,q2_1,793.7;111.7;64.9;2220.6;784.1;8.0;38.9;0.6;0.3,7623.44,ssb_flat,1
iceberg,spark,q2_1,760.1;72.1;498.0;562.3;278.0;7.3;40.2;0.6;0.5,7501.37,ssb_flat,1
iceberg,spark,q2_1,944.5;123.1;62.7;2236.4;803.6;6.7;35.0;0.5;0.3,8814.09,ssb_flat,1
iceberg,spark,q2_1,1091.2;103.0;54.8;2018.5;775.3;6.2;35.5;0.5;0.3,8582.14,ssb_flat,1
iceberg,spark,q2_1,717.2;80.8;461.8;586.9;284.6;7.0;40.0;0.7;0.4,22639.57,ssb_flat,1
iceberg,spark,q2_1,755.3;72.7;525.8;561.4;275.2;7.1;37.0;0.7;0.5,30649.25,ssb_flat,1
iceberg,spark,q2_1,34.5;4.2;9.9;135.0;485.2;2.9;15.0;0.8;0.7,45261.96,ssb_flat,1
iceberg,spark,q2_1,34.3;3.6;10.0;109.2;404.9;3.5;13.6;0.7;0.7,37191.10,ssb_flat,1
iceberg,spark,q2_2,682.7;79.6;453.9;564.7;291.3;6.9;39.6;0.6;0.4,1726.20,ssb_flat,1
iceberg,spark,q2_2,414.2;78.4;262.6;218.0;436.8;8.1;14.3;0.2;0.7,4075.62,ssb_flat,1
iceberg,spark,q2_2,740.1;75.2;519.8;540.1;275.4;7.3;37.1;0.7;0.4,3421.05,ssb_flat,1
iceberg,spark,q2_2,1005.7;111.1;52.9;1890.9;788.9;6.2;38.1;0.5;0.3,5256.96,ssb_flat,1
iceberg,spark,q2_2,871.6;112.0;62.7;2044.5;844.2;7.1;34.3;0.5;0.3,5285.47,ssb_flat,1
iceberg,spark,q2_2,803.9;118.6;68.0;2073.4;817.4;8.2;34.4;0.6;0.3,6804.26,ssb_flat,1
iceberg,spark,q2_2,761.2;72.3;501.1;606.7;278.8;7.1;39.4;0.7;0.4,10711.98,ssb_flat,1
iceberg,spark,q2_2,1046.9;11.8;1033.9;3754.9;410.3;8.0;22.4;0.7;0.7,16018.45,ssb_flat,1
iceberg,spark,q2_2,923.0;11.5;864.1;3584.3;439.2;8.5;24.3;0.6;0.8,17203.25,ssb_flat,1
iceberg,spark,q2_2,32.5;4.0;10.5;118.5;433.5;3.2;14.1;0.8;0.7,19440.53,ssb_flat,1
iceberg,spark,q2_2,34.4;3.8;9.6;119.6;441.7;3.1;14.2;0.7;0.7,21966.47,ssb_flat,1
iceberg,spark,q2_2,368.6;34.3;159.1;337.6;970.1;6.8;63.4;0.5;0.3,29218.13,ssb_flat,1
iceberg,spark,q2_2,722.2;78.9;512.1;538.2;291.1;6.5;39.5;0.6;0.4,66106.95,ssb_flat,1
iceberg,spark,q2_2,684.0;75.5;524.6;550.0;276.4;7.5;40.3;0.7;0.5,145113.83,ssb_flat,1
iceberg,spark,q2_3,720.2;77.9;489.2;578.9;276.9;6.5;38.9;0.6;0.5,2676.75,ssb_flat,1
iceberg,spark,q2_3,419.4;82.6;270.2;204.3;446.4;7.8;14.5;0.2;0.7,2503.58,ssb_flat,1
iceberg,spark,q2_3,33.6;4.1;10.3;126.7;433.7;3.2;14.4;0.7;0.7,3456.65,ssb_flat,1
iceberg,spark,q2_3,746.9;74.4;511.1;606.2;265.1;7.0;39.6;0.7;0.4,3556.22,ssb_flat,1
iceberg,spark,q2_3,32.8;3.5;9.2;113.9;424.1;3.2;13.3;0.7;0.7,3825.00,ssb_flat,1
iceberg,spark,q2_3,1075.2;11.5;1012.4;3702.9;431.0;7.4;22.9;0.6;0.7,4149.62,ssb_flat,1
iceberg,spark,q2_3,945.7;11.7;933.7;3578.8;452.1;8.3;24.0;0.6;0.8,5018.86,ssb_flat,1
iceberg,spark,q2_3,1081.5;116.5;51.6;1985.7;809.4;7.0;36.0;0.5;0.3,4220.06,ssb_flat,1
iceberg,spark,q2_3,939.6;115.3;60.3;2100.1;755.3;7.0;35.3;0.5;0.3,4946.55,ssb_flat,1
iceberg,spark,q2_3,796.1;123.9;69.6;2120.5;767.1;8.5;37.7;0.6;0.3,6472.40,ssb_flat,1
iceberg,spark,q2_3,354.7;35.0;153.3;318.9;886.8;7.0;61.4;0.5;0.3,101632.91,ssb_flat,1
iceberg,spark,q2_3,656.5;79.6;476.3;579.4;286.3;6.5;37.2;0.7;0.5,123827.16,ssb_flat,1
iceberg,spark,q2_3,668.1;72.5;522.6;611.8;305.6;6.9;39.5;0.7;0.4,110016.52,ssb_flat,1
iceberg,spark,q3_1,944.8;10.7;987.1;3433.5;445.5;7.7;23.7;0.6;0.7,1562.75,ssb_flat,1
iceberg,spark,q3_1,707.6;71.9;485.4;553.4;278.3;7.2;37.5;0.6;0.5,1797.24,ssb_flat,1
iceberg,spark,q3_1,384.7;84.3;287.8;210.0;435.1;7.5;13.9;0.2;0.7,1800.96,ssb_flat,1
iceberg,spark,q3_1,690.6;79.6;523.0;605.7;273.9;6.9;36.8;0.7;0.5,3093.50,ssb_flat,1
iceberg,spark,q3_1,775.1;123.8;63.5;2229.1;759.8;7.4;34.5;0.6;0.3,4290.62,ssb_flat,1
iceberg,spark,q3_1,1003.6;119.8;57.3;2095.6;839.9;7.1;33.6;0.5;0.3,4323.01,ssb_flat,1
iceberg,spark,q3_1,1029.8;106.4;51.3;1933.5;845.6;7.1;38.4;0.5;0.3,5059.31,ssb_flat,1
iceberg,spark,q3_1,662.2;76.2;522.5;583.9;306.5;7.4;37.7;0.6;0.4,6966.09,ssb_flat,1
iceberg,spark,q3_1,724.8;78.7;466.2;555.2;300.7;6.7;35.7;0.7;0.4,6255.13,ssb_flat,1
iceberg,spark,q3_1,35.4;3.5;9.8;107.4;435.6;3.1;12.4;0.7;0.7,7809.69,ssb_flat,1
iceberg,spark,q3_1,29.9;4.0;9.4;131.6;455.5;3.2;14.5;0.8;0.7,9102.66,ssb_flat,1
iceberg,spark,q3_1,376.8;36.2;157.6;329.8;855.3;6.6;62.2;0.5;0.2,40857.09,ssb_flat,1
iceberg,spark,q3_1,699.2;76.7;467.3;596.6;297.7;7.0;38.8;0.6;0.4,138018.94,ssb_flat,1
iceberg,spark,q3_2,1070.1;12.4;993.3;3507.3;418.1;7.7;21.5;0.7;0.7,1951.52,ssb_flat,1
iceberg,spark,q3_2,896.8;10.9;955.6;3490.1;411.9;7.5;25.8;0.7;0.8,2395.97,ssb_flat,1
iceberg,spark,q3_2,709.5;71.1;451.7;620.8;287.9;7.0;36.5;0.7;0.5,2368.50,ssb_flat,1
iceberg,spark,q3_2,723.9;73.9;477.7;598.6;298.4;6.7;36.1;0.6;0.5,3402.95,ssb_flat,1
iceberg,spark,q3_2,392.2;80.6;270.7;221.5;441.5;7.4;14.6;0.2;0.7,3650.81,ssb_flat,1
iceberg,spark,q3_2,703.9;76.6;465.1;573.4;266.4;6.9;35.7;0.7;0.4,3768.60,ssb_flat,1
iceberg,spark,q3_2,1009.3;103.6;57.0;1920.3;805.3;6.9;34.7;0.5;0.3,5530.19,ssb_flat,1
iceberg,spark,q3_2,925.0;118.1;60.1;2046.5;781.3;7.3;36.1;0.5;0.3,5807.69,ssb_flat,1
iceberg,spark,q3_2,864.7;126.3;62.0;2256.6;749.6;8.2;34.4;0.6;0.3,8166.43,ssb_flat,1
iceberg,spark,q3_2,33.0;3.5;9.3;118.8;413.3;3.1;13.2;0.7;0.7,12032.88,ssb_flat,1
iceberg,spark,q3_2,31.4;3.9;10.0;119.4;435.1;3.1;14.9;0.7;0.7,12275.06,ssb_flat,1
iceberg,spark,q3_2,727.8;71.3;450.7;595.8;264.4;6.9;35.7;0.7;0.5,57631.72,ssb_flat,1
iceberg,spark,q3_2,697.1;75.1;480.8;605.8;289.1;7.1;36.2;0.7;0.5,78193.61,ssb_flat,1
iceberg,spark,q3_2,382.1;32.9;151.6;328.4;876.0;6.9;58.9;0.5;0.2,105461.54,ssb_flat,1
iceberg,spark,q3_3,751.8;81.5;519.4;611.3;304.8;7.2;38.6;0.7;0.5,1759.16,ssb_flat,1
iceberg,spark,q3_3,656.2;70.5;470.5;551.5;274.2;6.8;37.2;0.7;0.5,2059.36,ssb_flat,1
iceberg,spark,q3_3,417.0;78.2;304.1;226.2;456.6;8.0;15.8;0.2;0.7,4041.63,ssb_flat,1
iceberg,spark,q3_3,32.1;4.3;10.2;131.1;449.4;2.9;14.7;0.8;0.7,3201.39,ssb_flat,1
iceberg,spark,q3_3,36.9;3.7;9.0;109.1;441.6;3.5;13.9;0.7;0.7,3887.70,ssb_flat,1
iceberg,spark,q3_3,931.9;116.6;57.2;2052.2;790.4;6.9;35.5;0.5;0.3,5319.42,ssb_flat,1
iceberg,spark,q3_3,696.5;82.0;489.0;558.1;266.6;7.3;39.8;0.7;0.5,4349.42,ssb_flat,1
iceberg,spark,q3_3,812.1;129.4;66.5;2027.7;775.4;8.2;36.8;0.6;0.3,5215.29,ssb_flat,1
iceberg,spark,q3_3,985.7;107.8;51.1;1960.1;828.9;6.3;35.9;0.5;0.3,5833.32,ssb_flat,1
iceberg,spark,q3_3,1027.9;12.7;907.8;3690.9;386.3;7.2;20.1;0.7;0.7,8864.21,ssb_flat,1
iceberg,spark,q3_3,896.6;10.2;849.2;3387.6;399.5;7.4;24.2;0.6;0.7,10823.44,ssb_flat,1
iceberg,spark,q3_3,692.6;78.1;468.4;602.3;280.8;7.5;38.2;0.7;0.4,22765.07,ssb_flat,1
iceberg,spark,q3_3,670.5;73.1;504.6;587.6;300.3;7.0;41.0;0.7;0.5,43332.75,ssb_flat,1
iceberg,spark,q3_3,389.5;33.4;145.7;343.4;985.2;7.1;56.1;0.5;0.3,209875.96,ssb_flat,1
iceberg,spark,q3_4,32.3;4.2;10.6;124.2;485.7;2.8;15.1;0.8;0.7,1727.93,ssb_flat,1
iceberg,spark,q3_4,679.6;79.8;524.0;561.2;265.5;7.4;38.9;0.7;0.5,5297.84,ssb_flat,1
iceberg,spark,q3_4,1093.2;104.0;57.3;1908.7;854.2;6.8;36.6;0.5;0.3,6217.40,ssb_flat,1
iceberg,spark,q3_4,952.3;114.2;58.0;2077.1;805.5;7.2;34.8;0.5;0.3,8558.72,ssb_flat,1
iceberg,spark,q3_4,765.5;119.6;64.2;2234.0;861.1;7.4;33.9;0.6;0.3,6839.69,ssb_flat,1
iceberg,spark,q3_4,705.1;80.3;525.9;611.0;285.0;6.5;35.1;0.7;0.5,57674.29,ssb_flat,1
iceberg,spark,q3_4,359.0;34.2;140.2;345.7;884.4;7.5;61.5;0.5;0.2,70883.62,ssb_flat,1
iceberg,spark,q4_1,736.3;74.1;507.3;544.8;308.2;7.3;36.5;0.7;0.4,3206.19,ssb_flat,1
iceberg,spark,q4_1,727.8;76.5;505.2;557.5;301.9;7.5;40.0;0.7;0.5,3274.05,ssb_flat,1
iceberg,spark,q4_1,762.2;74.5;524.3;585.7;298.4;7.1;36.4;0.7;0.5,3267.76,ssb_flat,1
iceberg,spark,q4_1,975.5;115.9;63.6;2162.6;764.3;7.1;33.2;0.5;0.3,4067.54,ssb_flat,1
iceberg,spark,q4_1,692.6;79.0;486.8;611.7;289.8;6.8;35.7;0.7;0.4,5213.31,ssb_flat,1
iceberg,spark,q4_1,1071.2;111.4;51.1;1960.4;823.7;6.5;34.5;0.5;0.3,4538.80,ssb_flat,1
iceberg,spark,q4_1,766.1;127.8;72.1;2021.9;778.1;8.1;36.3;0.6;0.3,6339.19,ssb_flat,1
iceberg,spark,q4_1,415.9;79.0;285.2;228.7;471.4;8.0;14.8;0.2;0.6,7138.78,ssb_flat,1
iceberg,spark,q4_1,1039.6;12.4;977.6;4000.1;410.8;7.6;22.9;0.7;0.7,14496.96,ssb_flat,1
iceberg,spark,q4_1,944.0;11.3;874.4;3211.0;447.3;7.5;22.2;0.6;0.8,14270.86,ssb_flat,1
iceberg,spark,q4_1,31.2;3.7;9.8;126.8;466.4;3.1;14.9;0.7;0.7,21353.46,ssb_flat,1
iceberg,spark,q4_1,35.1;3.6;10.0;117.1;442.6;3.2;13.8;0.7;0.7,24510.28,ssb_flat,1
iceberg,spark,q4_1,713.6;79.4;487.5;605.6;299.8;6.7;37.7;0.7;0.5,98468.44,ssb_flat,1
iceberg,spark,q4_1,389.9;35.6;154.0;341.0;933.2;6.5;63.7;0.5;0.2,186217.32,ssb_flat,1
iceberg,spark,q4_2,723.7;77.1;472.0;589.6;283.9;6.7;40.8;0.6;0.5,2217.85,ssb_flat,1
iceberg,spark,q4_2,887.8;10.4;954.7;3499.6;394.4;7.7;24.2;0.7;0.7,2637.82,ssb_flat,1
iceberg,spark,q4_2,945.2;11.7;1019.6;3792.2;391.6;7.5;21.1;0.7;0.7,2796.90,ssb_flat,1
iceberg,spark,q4_2,386.7;77.8;306.3;226.5;480.0;8.1;15.7;0.3;0.7,3129.87,ssb_flat,1
iceberg,spark,q4_2,1119.0;110.7;50.5;1902.6;806.4;6.4;38.4;0.5;0.3,6129.47,ssb_flat,1
iceberg,spark,q4_2,925.3;129.0;57.6;1986.8;806.8;7.4;35.3;0.5;0.3,6032.47,ssb_flat,1
iceberg,spark,q4_2,834.7;123.9;69.7;2047.1;790.3;7.8;37.0;0.6;0.3,7268.81,ssb_flat,1
iceberg,spark,q4_2,36.3;3.4;9.9;118.0;442.3;3.4;12.5;0.7;0.7,9801.28,ssb_flat,1
iceberg,spark,q4_2,32.6;4.2;10.1;117.8;441.4;2.8;14.0;0.8;0.7,10061.09,ssb_flat,1
iceberg,spark,q4_2,382.5;35.3;148.4;312.1;942.4;7.3;57.1;0.5;0.3,9664.24,ssb_flat,1
iceberg,spark,q4_2,655.8;79.6;462.9;625.0;278.7;6.6;35.7;0.7;0.5,135954.35,ssb_flat,1
iceberg,spark,q4_3,658.3;72.6;491.5;613.0;264.8;7.2;40.3;0.7;0.5,2954.03,ssb_flat,1
iceberg,spark,q4_3,664.1;70.0;510.9;548.2;301.6;6.5;40.8;0.7;0.4,7297.63,ssb_flat,1
iceberg,spark,q4_3,365.0;33.0;140.2;329.8;953.1;6.6;56.6;0.5;0.2,10818.58,ssb_flat,1
iceberg,spark,q4_3,29.5;4.0;10.2;137.7;467.0;2.8;14.6;0.8;0.6,10251.02,ssb_flat,1
iceberg,spark,q4_3,380.2;84.4;304.7;228.3;485.7;7.8;14.6;0.2;0.6,12658.04,ssb_flat,1
iceberg,spark,q4_3,32.9;3.6;9.2;118.5;441.1;3.5;12.5;0.7;0.7,12133.40,ssb_flat,1
iceberg,spark,q4_3,790.5;117.9;70.0;2216.1;859.5;7.5;38.7;0.6;0.3,13683.62,ssb_flat,1
iceberg,spark,q4_3,917.5;123.5;55.3;2054.2;774.3;6.5;33.0;0.5;0.3,16960.68,ssb_flat,1
iceberg,spark,q4_3,1117.1;115.7;53.1;2120.6;787.8;6.7;36.1;0.5;0.3,15035.29,ssb_flat,1
iceberg,spark,q4_3,940.4;10.1;965.5;3619.6;419.6;7.9;24.9;0.6;0.7,20004.28,ssb_flat,1
